date,INF204K01HY3,ICICI Prudential Large & Mid Cap Growth Direct Plan,Tata Small Cap Growth Direct Plan,Edelweiss Aggressive Hybrid Growth Direct Plan,HDFC Short Term Debt Growth Direct Plan,UTI Short Duration Growth Direct Plan,DSP Aggressive Hybrid Growth Direct Plan,Parag Parikh Flexi Cap Growth Direct Plan,Nippon India Vision Large & Mid Cap Growth Direct Plan,Bandhan Large & Mid Cap Growth Direct Plan,SBI Midcap Growth Direct Plan,Nippon India Equity Hybrid Growth Direct Plan,Aditya Birla Sun Life Corporate Bond Growth Direct Plan,Franklin India Flexi Cap Growth Direct Plan,Mirae Asset Short Duration Growth Direct Plan,HDFC Large Cap Growth Direct Plan,SBI Large & Midcap Growth Direct Plan,Motilal Oswal Nifty Midcap 150 Index Growth Direct Plan,INF761K01DP9,Franklin India Large Cap Growth Direct Plan,JM Flexicap Growth Direct Plan,ICICI Prudential Nifty Next 50 Index Growth Direct Plan,UTI Large & Mid Cap Growth Direct Plan,Nippon India Corporate Bond Growth Direct Plan,Aditya Birla Sun Life Regular Saving Growth Direct Plan,INF179KA1RZ8,Nippon India Index Nifty 50 Growth Direct Plan,HDFC ELSS Tax Saver Growth Direct Plan,Kotak Midcap Growth Direct Plan,Axis Short Duration Growth Direct Plan,Franklin India Aggressive Hybrid Growth Direct Plan,HDFC Mid Cap Growth Direct Plan,Canara Robeco Large Cap Growth Direct Plan,ICICI Prudential Large Cap Growth Direct Plan,Bandhan Large Cap Growth Direct Plan,PGIM India Corporate Bond Growth Direct Plan,Motilal Oswal Midcap Growth Direct Plan,ICICI Prudential Equity & Debt Growth Direct Plan,Edelweiss Small Cap Growth Direct Plan,HDFC Large & Mid Cap Growth Direct Plan,Edelweiss Mid Cap Growth Direct Plan,Bandhan ELSS Tax Saver Growth Direct Plan,Kotak Aggressive Hybrid Growth Direct Plan,HDFC Corporate Bond Growth Direct Plan,Kotak Corporate Bond Growth Direct Plan,HDFC Flexicap Growth Direct Plan,ICICI Prudential Short Term Growth Direct Plan,Motilal Oswal Flexi Cap Growth Direct Plan,Aditya Birla Sun Life Large Cap Growth Direct Plan,DSP ELSS Tax Saver Growth Direct Plan,Bandhan Focused Growth Direct Plan,Franklin India Small Cap Growth Direct Plan,Invesco India Midcap Growth Direct Plan
2018-02-05,44.9954,341.59,,25.05,19.0571,21.3552,151.649,23.9446,615.5529,48.6661,84.6996,58.3981,65.8383,619.6853,,480.051,223.2856,,13.89,483.3929,32.432,26.6692,65.9805,36.6587,39.882,44.341,18.17,553.452,41.693,19.3604,121.9818,58.9,23.78,42.4,33.314,28.4006,26.3088,137.08,,113.395,30.347,61.157,26.054,19.1247,2297.08,670.198,36.9046,27.6096,230.24,48.221,41.9873,63.4626,52.01
2018-02-06,44.336,336.67,,24.6,19.0658,21.3661,150.365,23.5155,604.5409,47.8088,83.5257,57.7255,65.8703,610.2009,,472.945,220.3401,,13.63,475.9015,32.0925,26.3007,64.8437,36.6732,39.7884,43.847,17.8842,545.616,41.227,19.3705,120.7572,58.175,23.46,41.84,32.7131,28.4152,25.9913,135.77,,111.868,29.881,59.9649,25.88,19.1359,2297.9072,659.325,36.9209,27.2479,226.69,47.631,41.3814,62.4478,51.33
2018-02-07,45.1817,338.2,,24.57,19.079,21.3801,151.446,23.7522,606.1944,48.0149,84.2704,57.7319,65.9225,610.5498,,472.215,221.742,,14.05,474.7155,32.2156,26.491,65.1538,36.6899,39.8317,44.72,17.8499,547.805,41.588,19.3862,120.8771,58.668,23.48,41.91,32.7836,28.4431,26.036,136.23,,111.87,30.328,60.7155,25.934,19.1559,2298.7127,660.597,36.9517,27.4109,226.91,47.963,41.5951,63.2126,51.64
2018-02-08,46.1777,341.99,,24.83,19.0908,21.3979,153.044,23.8953,619.6323,48.6736,84.9432,58.307,65.9691,618.1524,,477.841,224.0324,,14.26,479.0945,32.5533,26.9196,66.0932,36.7096,39.9957,45.338,18.031,553.932,42.118,19.3995,121.8764,59.397,23.72,42.41,33.0805,28.4635,26.3569,137.33,,113.063,30.753,61.5446,26.169,19.1705,2299.4356,670.892,36.979,27.6401,228.83,48.548,42.022,64.3049,52.16
2018-02-09,46.1967,340.03,,24.57,19.095,21.3979,152.42,23.6062,615.8795,48.4002,84.6193,57.9063,65.9767,613.6849,,473.784,222.2387,,14.29,474.2283,32.3003,26.8314,65.745,36.72,39.9123,45.443,17.8241,550.285,41.967,19.4035,121.0822,59.466,23.47,42.0,32.8416,28.4684,26.2893,136.57,,111.623,30.736,61.3727,26.004,19.1727,2300.0206,665.762,36.9839,27.4172,227.02,48.322,41.7622,64.3468,52.01
2018-02-12,46.7731,342.65,,24.84,19.1066,21.4106,153.723,23.733,621.8555,48.8921,85.8082,58.309,66.0142,617.6806,,477.959,223.7263,,14.5,477.8321,32.6034,27.2288,66.4043,36.7421,40.0892,46.022,17.9684,555.105,42.486,19.414,121.6877,60.259,23.76,42.33,33.2367,28.4839,26.4562,137.19,,112.164,31.163,62.0075,26.124,19.1819,2301.5476,672.076,37.0027,27.6636,228.72,48.876,42.1691,64.8651,52.74
2018-02-14,46.77,340.93,,24.76,19.1157,21.42,153.119,23.9028,611.4141,48.7096,85.7605,58.1846,66.0453,613.8991,,473.372,223.936,,14.5,474.7599,32.569,27.1736,66.397,36.7626,40.058,46.452,17.902,552.733,42.543,19.4226,121.1988,60.231,23.74,42.09,33.0444,28.4979,26.5092,136.53,,111.407,31.13,62.0782,26.077,19.1902,2302.6616,666.145,37.0154,27.5982,227.85,48.609,42.1397,64.8583,52.75
2018-02-15,46.296,341.45,,24.81,19.11,21.4106,152.77,23.9235,608.1023,48.603,85.0627,58.0813,66.0137,613.3972,,473.845,223.3799,,14.37,475.7733,32.6671,26.958,66.3451,36.7592,39.9737,46.146,17.9799,553.177,42.349,19.4138,121.2304,59.82,23.74,42.15,33.021,28.4796,26.3135,136.82,,112.299,30.854,61.7314,26.016,19.1787,2303.1093,664.306,37.0024,27.5933,227.99,48.487,41.7768,64.2363,52.27
2018-02-16,45.5916,338.43,,24.56,19.1134,21.4141,151.463,23.8965,602.2509,48.1278,84.6103,57.7391,66.0283,608.3017,,468.691,220.2267,,14.21,472.1694,32.3401,26.6704,65.6435,36.7654,39.8412,45.834,17.8206,546.627,41.972,19.4172,120.4701,59.42,23.51,41.7,32.7293,28.4832,25.9831,136.06,,110.934,30.513,61.139,25.816,19.1831,2303.4451,656.172,37.0085,27.3384,226.06,47.919,41.369,63.8058,51.45
2018-02-19,45.2221,334.74,,24.35,,,150.28,23.8472,593.2477,47.6892,83.855,57.4306,,603.4324,,463.818,218.6851,,14.11,468.2504,32.0036,26.3886,64.7674,,,45.349,17.6945,540.238,41.62,,119.8541,58.746,23.34,41.34,32.372,,26.0176,135.21,,110.137,30.25,60.5336,25.674,,,648.554,,27.1503,224.08,47.259,41.0946,63.3994,51.07
2018-02-20,45.2442,334.96,,24.33,19.117,21.4088,150.171,23.8643,593.8591,47.6111,83.5836,57.4123,66.0258,602.6852,,464.04,218.3077,,14.03,467.51,31.9641,26.5136,64.802,36.7787,39.675,45.314,17.6636,540.635,41.559,19.4173,119.6145,58.618,23.3,41.26,32.3989,28.4798,25.9702,135.24,,109.827,30.123,60.5328,25.609,19.1781,2304.7532,647.905,37.0119,27.1228,223.81,47.209,41.1071,63.4049,51.0
2018-02-21,45.0943,334.98,,24.38,19.1173,21.4073,149.987,23.8517,592.4364,47.5916,83.7212,57.3524,66.0003,603.1899,,465.259,218.1628,,13.93,467.7386,31.9145,26.4125,64.7818,36.7896,39.6625,45.389,17.726,540.357,41.429,19.4139,119.6336,58.781,23.32,41.31,32.3974,28.4749,25.9139,135.23,,109.958,30.168,60.5797,25.63,19.1714,2305.0879,649.623,37.0296,27.2684,224.23,47.216,41.0335,63.2768,50.81
2018-02-22,44.9352,333.38,,24.3,19.1076,21.3962,149.514,23.881,587.5264,47.356,83.2769,57.2764,65.9582,601.8584,,463.805,217.1045,,13.91,466.4977,31.7268,26.1752,64.5276,36.7757,39.5548,45.351,17.706,538.379,41.244,19.4008,119.2835,58.562,23.3,41.19,32.245,28.4532,25.648,134.62,,109.806,30.014,60.2273,25.571,19.1524,2304.4431,647.391,36.9986,27.152,223.47,47.001,40.7602,62.9113,50.63
2018-02-23,45.5824,338.52,,24.57,19.118,21.4111,151.019,24.0526,598.4308,48.0406,84.414,57.9306,66.0078,609.4726,,469.487,220.1848,,14.07,471.5748,32.0938,26.5801,65.6143,36.7894,39.7745,45.658,17.8903,544.521,41.813,19.4141,120.2563,59.309,23.56,41.77,32.6191,28.4737,26.0783,135.97,,110.625,30.318,61.0004,25.787,19.1682,2304.9687,655.473,37.0385,27.3078,226.24,47.714,41.2484,63.6356,51.31
2018-02-26,46.0457,340.28,,24.8,19.126,21.4199,152.351,24.235,601.8061,48.4212,85.2173,58.5027,66.0378,614.5769,,472.21,221.469,,14.19,475.0496,32.512,26.8197,66.2749,36.8078,39.9507,45.74,18.0457,548.693,42.346,19.4208,121.0987,59.629,23.81,42.15,32.9852,28.4824,26.4101,136.59,,111.82,30.616,61.6001,25.97,19.1774,2306.2428,659.722,37.0524,27.6587,228.55,48.199,41.8766,64.4273,51.58
2018-02-27,45.9799,338.37,,24.75,19.1232,21.4158,151.827,24.3072,597.1434,48.3199,85.2256,58.3348,66.0321,614.072,,468.788,221.1098,,14.26,474.7071,32.3274,26.7208,65.9289,36.8074,39.9004,45.702,17.9974,545.2,42.244,19.4156,121.0765,59.397,23.79,42.0,32.8278,28.476,26.5096,136.2,,111.301,30.537,61.4932,25.915,19.1706,2306.3509,654.835,37.0207,27.5709,227.73,47.913,41.8705,64.2403,51.64
2018-02-28,46.0133,336.84,,24.68,19.1274,21.4185,151.574,24.158,597.8823,48.3333,85.4151,58.0945,66.0318,611.7407,,466.969,219.9119,,14.36,471.741,32.1599,26.6044,65.6847,36.8146,39.8611,45.81,17.8976,543.667,42.366,19.4182,120.6804,59.549,23.68,41.82,32.6478,28.4719,26.6129,135.78,,110.623,30.618,61.5616,25.842,19.1702,2306.8401,653.56,37.0253,27.4684,226.55,47.786,41.8569,64.4655,51.73
2018-03-01,46.0324,335.18,,24.66,19.1289,21.417,151.142,24.0247,595.2944,48.1458,85.3393,57.9048,66.0242,608.8777,,463.246,219.2588,,14.34,470.2315,32.1492,26.4248,65.4264,36.8201,39.8306,45.753,17.8389,540.144,42.273,19.4154,120.3522,59.399,23.57,41.55,32.5181,28.4667,26.5021,135.27,,110.088,30.549,61.3205,25.79,19.1646,2307.3833,646.51,37.0101,27.3984,225.46,47.604,41.6504,64.4046,51.71
2018-03-05,45.4338,331.82,,24.41,19.1455,21.4321,150.15,23.787,586.2007,47.5864,84.8296,57.3975,66.0737,604.095,,458.693,218.0877,,14.2,465.9061,31.6997,26.1495,64.817,36.8517,39.7245,45.351,17.6689,535.53,42.052,19.4315,119.6057,59.025,23.39,41.2,32.068,28.4894,26.2732,134.28,,109.101,30.309,60.6239,25.645,19.1808,2309.3087,640.481,37.0369,27.1923,223.27,47.154,41.4026,63.8641,51.09
2018-03-06,44.9673,328.56,,24.2,19.1555,21.4389,149.255,23.8103,577.8468,47.1769,84.3435,57.0282,66.099,598.1937,,452.594,215.3852,,14.11,461.2324,31.422,25.9177,64.0541,36.8698,39.62,44.915,17.4828,529.623,41.802,19.4418,118.6255,58.494,23.15,40.75,31.857,28.5043,26.0939,133.39,,108.118,30.001,60.0256,25.503,19.1867,2310.3094,630.696,37.0459,26.9345,221.34,46.688,41.0929,63.3319,50.71
2018-03-07,44.0968,326.03,,23.97,19.1746,21.4599,148.0,23.7273,567.4045,46.6377,82.9639,56.5795,66.1847,592.0728,,446.857,212.1705,,13.93,457.1511,31.1771,25.6265,63.3008,36.9019,39.5648,44.324,17.3211,522.866,41.252,19.467,118.1477,57.883,23.01,40.38,31.5612,28.5386,25.7168,132.65,,106.787,29.604,59.2706,25.341,19.2136,2311.9982,619.864,37.1094,26.7379,219.53,46.123,40.6864,62.5647,49.98
2018-03-08,44.0774,328.2,,24.11,19.1856,21.4703,148.646,23.8123,569.7464,46.9223,83.2825,56.8071,66.2224,596.5297,,451.092,213.3514,,13.97,460.0706,31.3,25.6086,63.5793,36.9218,39.635,44.568,17.4711,526.815,41.443,19.4794,118.6748,58.367,23.15,40.74,31.6261,28.5569,25.9069,133.42,,108.252,29.686,59.4957,25.449,19.2297,2312.7999,627.983,37.1309,26.8182,220.81,46.513,40.6796,62.7715,50.14
2018-03-09,43.9055,326.81,,24.11,19.1903,21.4732,148.464,23.8226,565.1985,46.7497,83.0053,56.7462,66.23,595.0188,,448.782,213.1602,,13.94,458.4083,31.2679,25.6188,63.435,36.9293,39.6236,44.537,17.4436,524.265,41.495,19.4814,118.343,58.366,23.15,40.63,31.5255,28.5626,25.9628,132.99,,107.744,29.674,59.3837,25.417,19.2314,2313.627,624.74,37.1292,26.7781,220.31,46.343,40.7162,62.756,49.93
2018-03-12,44.1037,331.87,,24.54,19.212,21.4983,149.845,24.0299,571.9604,47.3092,83.4952,57.4664,66.3143,603.7439,,455.397,215.3572,,14.02,466.0426,31.7702,25.8089,64.2338,36.968,39.8373,44.653,17.7747,531.122,41.614,19.5075,119.6554,58.625,23.52,41.34,31.9718,28.6007,26.1129,134.77,,109.552,29.819,59.9287,25.634,19.2596,2315.6827,631.949,37.1878,27.1329,223.93,46.962,41.1335,63.0369,50.32
2018-03-13,44.3945,333.7,,24.57,19.2247,21.5107,150.593,24.0771,574.2699,47.6061,84.2437,57.5877,66.3466,606.2813,,457.88,216.5304,,14.2,467.8335,31.9873,26.1248,64.6047,36.9886,39.9272,44.991,17.7869,533.738,41.937,19.5227,120.0599,59.192,23.57,41.53,32.1208,28.6219,26.1942,135.22,,110.117,30.018,60.3033,25.741,19.2744,2316.5843,635.881,37.211,27.3844,224.89,47.333,41.3784,63.4078,50.75
2018-03-14,44.3922,333.2,,24.52,19.2288,21.5154,150.641,23.93,574.607,47.5873,84.2065,57.5453,66.3585,606.9196,,458.147,216.956,,14.15,467.9069,31.9847,26.1544,64.5165,36.9951,39.9236,45.202,17.7594,533.447,41.888,19.5253,119.9688,59.15,23.53,41.53,32.0301,28.6265,26.1644,135.08,,110.239,29.983,60.2842,25.715,19.276,2317.1227,637.457,37.214,27.2958,224.92,47.311,41.3715,63.2942,50.7
2018-03-15,44.6759,331.91,,24.4,19.2398,21.5257,150.521,23.9856,573.5943,47.7172,84.8441,57.4181,66.4074,605.5282,,455.778,217.4718,,14.29,466.0634,31.9099,26.1654,64.5496,37.0124,39.9449,45.273,17.6728,530.951,42.151,19.5387,119.8457,59.305,23.43,41.29,31.8966,28.6445,26.2131,134.69,,109.602,30.177,60.4145,25.694,19.29,2317.7908,634.339,37.2421,27.3635,223.94,47.205,41.3905,63.4383,51.18
2018-03-16,44.3709,328.05,,24.05,19.2555,21.5479,149.26,23.839,565.3866,47.1881,83.8701,56.8268,66.4861,597.3619,,449.627,215.2047,,14.27,459.4852,31.3259,25.9368,63.782,37.0446,39.8442,44.916,17.4012,523.375,41.705,19.5595,118.9851,58.707,23.06,40.72,31.4925,28.6665,25.8883,133.37,,108.047,29.882,59.8565,25.484,19.3113,2319.2045,627.2,37.2997,26.9631,221.23,46.594,41.018,62.7763,50.53
2018-03-19,43.5708,324.39,,23.74,19.2642,21.5542,147.657,23.6366,554.0049,46.6245,82.7377,56.3398,66.5026,589.7903,10.0292,444.289,212.196,,14.16,453.7675,30.8824,25.5587,63.0899,37.0599,39.6584,44.126,17.2293,518.915,41.092,19.5651,118.0244,57.749,22.88,40.28,31.2157,28.6775,25.6525,132.38,,107.291,29.443,59.1236,25.321,19.3168,2320.2937,618.954,37.3117,26.5318,218.54,45.953,40.4724,61.9785,49.87
2018-03-20,43.4328,325.16,,23.86,19.2625,21.5546,147.804,23.4615,555.9593,46.7576,82.6937,56.4205,66.5098,591.942,10.0276,445.554,212.0716,,14.04,455.1493,31.0698,25.6815,63.2278,37.06,39.7216,44.167,17.2975,518.651,41.113,19.565,118.2921,57.926,22.92,40.43,31.3296,28.6791,25.6756,132.58,,107.181,29.429,59.2367,25.36,19.3195,2320.4175,620.413,37.3176,26.6222,219.23,46.074,40.4662,61.9112,49.74
2018-03-21,43.5554,325.57,,23.91,19.2618,21.5562,148.102,23.4188,553.0082,46.8057,82.7466,56.6424,66.516,594.2144,10.0293,446.354,213.0297,,14.13,456.5495,31.1157,25.7877,63.3235,37.0607,39.7635,44.423,17.3499,519.688,41.189,19.5652,118.4473,57.977,23.02,40.56,31.3331,28.678,25.7462,132.78,,107.682,29.548,59.3013,25.35,19.3201,2320.6683,621.002,37.3174,26.7709,219.77,46.158,40.6703,62.219,49.9
2018-03-22,43.165,324.21,,23.85,19.2659,21.562,147.433,23.3215,548.8899,46.5755,82.4503,56.5775,66.5325,590.6397,10.0321,443.446,212.1398,,14.03,453.4857,30.9831,25.6913,63.0952,37.0673,39.7064,44.116,17.2835,516.703,40.895,19.5698,118.0488,57.776,22.93,40.35,31.2299,28.6889,25.6544,132.32,,106.856,29.42,59.0243,25.255,19.3261,2321.0509,615.635,37.3243,26.5983,218.77,45.833,40.4499,61.878,49.74
2018-03-23,42.6561,321.34,,23.64,19.27,21.5651,146.253,22.9944,541.7491,46.086,81.6908,56.0519,66.5522,583.8911,10.0338,437.222,210.0956,,13.94,448.6079,30.606,25.5368,62.3797,37.076,39.57,43.625,17.0855,510.98,40.599,19.5757,117.1909,57.068,22.74,39.95,30.8986,28.697,25.6142,131.43,,105.286,29.167,58.4786,25.085,19.3325,2321.2561,605.914,37.3344,26.5213,216.61,45.334,40.2277,61.2324,49.37
2018-03-26,42.9002,324.46,,23.89,19.2751,21.5697,147.72,23.0584,551.3434,46.6413,82.5117,56.5949,66.5709,593.3276,10.034,444.721,212.7536,,13.96,455.0967,30.983,25.9128,63.0338,37.0892,39.7413,43.841,17.3101,516.305,41.027,19.5779,118.0932,57.676,22.96,40.43,31.2285,28.7013,25.8669,132.35,,106.554,29.473,59.022,25.297,19.3362,2322.0014,617.609,37.3423,26.9071,219.42,46.023,40.5885,61.6669,49.71
2018-03-27,43.5593,327.71,,23.98,19.3075,21.6199,149.167,23.1745,556.7749,47.1793,83.5199,57.0279,66.7242,596.1877,10.0598,448.12,214.8339,,14.13,456.5306,31.2697,26.1209,63.3646,37.1429,40.0841,44.426,17.4004,521.086,41.534,19.6274,119.2007,58.189,23.15,40.77,31.5955,28.786,26.3222,133.4,,107.336,29.919,59.7302,25.552,19.3939,2323.5867,623.508,37.4504,27.3503,221.15,46.516,41.0861,62.3937,50.27
2018-03-28,43.348,325.34,,23.9,19.3234,21.6357,148.611,22.9248,552.414,46.8254,83.1467,56.5539,66.7838,592.0508,10.0655,443.969,212.9444,,14.08,453.4253,31.1335,25.8559,62.965,37.1806,40.0542,44.23,17.2799,516.471,41.378,19.6416,118.8522,57.893,23.08,40.48,31.445,28.8035,26.3915,132.38,,106.618,29.835,59.476,25.388,19.4077,2326.7001,616.414,37.4835,27.3251,219.73,46.215,40.9853,62.3928,50.36
2018-03-31,,,,,,,148.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,44.3683,327.06,,24.09,,,150.07,23.1121,559.6747,47.437,84.2523,57.2004,,598.0057,,446.877,214.2508,,14.39,457.3756,31.4838,26.363,63.9758,,,44.95,17.446,519.708,42.015,,119.6115,59.097,23.31,40.74,31.7809,,26.7049,132.9,,106.548,30.366,60.1961,25.575,,,620.086,,27.6346,221.49,46.67,41.5235,63.3308,51.0
2018-04-03,44.9577,328.88,,24.17,19.3589,21.6738,151.236,23.0664,563.7622,47.7925,85.1525,57.4619,66.9017,600.6218,10.0817,449.783,215.5589,,14.5,459.8119,31.682,26.6677,64.4572,37.243,40.351,45.65,17.502,524.336,42.375,19.6809,120.1852,59.936,23.42,40.94,31.8849,28.8621,26.6881,133.59,,107.238,30.642,60.73,25.756,19.4445,2330.1785,626.83,37.5501,27.7223,222.72,47.151,41.7167,63.6739,51.53
2018-04-04,44.4621,325.35,,24.0,19.3652,21.6802,150.077,23.0448,558.2307,47.2003,84.4639,56.9199,66.9284,592.9522,10.0835,443.514,213.5596,,14.39,454.2297,31.4546,26.3739,63.7706,37.2512,40.2731,45.39,17.3046,517.745,42.227,19.6884,119.16,59.348,23.17,40.47,31.6049,28.8671,26.5487,132.39,,105.94,30.349,60.2205,25.593,19.4524,2330.6677,618.421,37.5659,27.4815,220.43,46.559,41.2668,63.1123,51.24
2018-04-05,45.3819,331.07,,24.28,19.3875,21.7104,152.388,23.2377,569.6924,48.0691,85.8448,57.8421,67.0389,602.8278,10.0988,452.941,217.3075,,14.62,461.8994,32.0673,26.8389,64.719,37.2869,40.6009,45.965,17.6393,527.992,42.903,19.7209,120.7794,60.311,23.57,41.25,32.1831,28.9129,27.0871,134.24,,108.293,30.895,61.2716,25.948,19.4862,2331.7974,632.712,37.629,27.9116,224.64,47.5,42.0522,64.0631,52.39
2018-04-06,45.5226,331.76,,24.29,19.3967,21.7193,152.947,23.4551,571.636,48.2143,85.9832,57.8213,67.058,603.5091,10.1024,453.958,218.1137,,14.64,462.0384,32.2493,27.1397,64.9059,37.3025,40.6385,46.041,17.6501,529.123,43.024,19.7286,120.8676,60.656,23.64,41.33,32.218,28.9274,27.1408,134.27,,108.412,31.027,61.5123,25.997,19.4956,2332.5821,634.964,37.6405,28.0891,225.21,47.744,42.2544,64.2207,52.6
2018-04-09,45.6209,332.66,,24.39,19.4063,21.7286,153.479,23.4644,572.0648,48.2964,86.0773,57.9314,67.0825,604.4932,10.1067,455.761,218.6994,,14.7,463.1875,32.526,27.1493,65.0042,37.3255,40.6798,46.281,17.731,529.569,43.143,19.7368,121.5173,60.917,23.75,41.54,32.2782,28.941,27.3628,134.59,,108.98,31.114,61.6121,26.029,19.5039,2333.9039,636.947,37.6552,28.3148,225.89,47.935,42.2592,64.3686,52.6
2018-04-10,45.624,333.8,,24.42,19.3998,21.7147,153.53,23.499,574.7192,48.3212,86.3385,58.0007,67.0202,605.8165,10.1004,458.019,219.6071,,14.68,464.1287,32.5325,27.1132,65.1073,37.3173,40.6274,46.058,17.7699,531.326,43.191,19.7227,121.6533,60.896,23.69,41.73,32.3071,28.9137,27.2571,135.08,,109.632,31.117,61.8002,26.045,19.4816,2334.1056,641.451,37.614,28.3002,226.39,48.018,42.2658,64.3827,52.44
2018-04-11,45.5612,333.83,,24.43,19.3908,21.7014,152.956,23.5595,572.8943,48.3864,86.3862,58.01,66.9594,605.6646,10.0924,457.132,220.002,,14.7,463.4452,32.3682,27.1514,65.2191,37.2992,40.5251,46.194,17.7952,529.728,43.482,19.7059,121.1499,61.138,23.71,41.7,32.4159,28.8869,27.2387,134.84,,109.061,31.188,61.8605,26.013,19.4603,2333.7785,639.757,37.5669,28.1854,226.32,47.956,42.394,64.4254,52.73
2018-04-12,45.4575,334.67,,24.51,19.3904,21.6988,153.283,23.5754,573.3859,48.5201,86.0717,57.9992,66.9669,607.4007,10.0937,458.429,219.3207,,14.62,464.8047,32.3183,27.1096,65.232,37.3001,40.5122,46.094,17.8656,529.91,43.366,19.7086,121.432,60.969,23.8,41.82,32.5466,28.8886,27.3091,134.94,,109.483,31.164,62.1323,26.004,19.461,2333.8579,641.259,37.5649,28.2166,226.48,47.96,42.3404,64.2921,52.65
2018-04-13,45.5387,335.17,,24.51,19.3926,21.7006,153.142,23.6301,573.0723,48.611,86.2425,57.9998,66.9757,607.05,10.0961,459.056,220.0415,,14.64,464.2438,32.2718,27.0989,65.3747,37.306,40.5404,46.35,17.901,529.807,43.41,19.7104,121.5878,61.145,23.82,41.87,32.6009,28.8887,27.3151,135.03,,109.449,31.278,62.3337,26.016,19.4646,2334.3229,642.492,37.5698,28.1581,226.54,47.946,42.5285,64.3427,52.88
2018-04-16,45.5658,335.77,,24.58,19.4023,21.7112,153.773,23.6884,570.5601,48.7881,86.7197,58.1199,67.0076,609.3838,10.0999,460.009,220.391,,14.66,465.3007,32.4585,27.2385,65.5017,37.3288,40.5983,46.363,17.9821,530.43,43.622,19.7186,121.9633,61.448,23.99,42.07,32.7085,28.9018,27.3817,135.21,,109.392,31.442,62.6276,26.031,19.4722,2335.5402,643.463,37.5814,28.3149,226.9,48.12,42.7042,64.3343,53.36
2018-04-17,45.7027,336.46,,24.62,19.4044,21.7117,153.897,23.7419,570.3567,48.932,86.7769,58.2241,67.0026,609.5152,10.1014,460.91,221.0806,,14.64,466.2008,32.4781,27.292,65.6324,37.3334,40.5816,46.623,18.017,531.97,43.584,19.7184,122.1676,61.641,24.11,42.2,32.7535,28.9037,27.3813,135.48,,109.654,31.65,62.8724,26.035,19.4718,2335.7185,644.694,37.5744,28.3534,227.54,48.158,42.7407,64.3541,53.42
2018-04-18,45.6256,336.9,,24.61,19.3979,21.7039,153.532,23.7885,569.43,48.7924,86.6638,58.1383,66.9675,607.5748,10.0923,459.63,220.8203,,14.63,464.9779,32.4329,27.2691,65.582,37.3223,40.5482,46.636,17.9782,531.408,43.451,19.7103,121.7304,61.523,24.04,42.13,32.6944,28.8769,27.3336,135.65,,109.174,31.59,62.7206,25.98,19.456,2335.7761,642.809,37.5533,28.1719,227.17,47.973,42.5753,64.227,53.42
2018-04-19,46.0092,339.27,,24.68,19.3851,21.6863,153.906,23.7685,572.6124,49.015,87.1658,58.4467,66.8854,611.4841,10.0781,461.701,222.7498,,14.62,467.7268,32.4637,27.4626,66.1106,37.3152,40.5386,46.954,18.0447,534.012,43.62,19.6888,121.9952,61.791,24.17,42.38,32.8491,28.8362,27.3867,136.2,,109.161,31.666,62.9298,26.041,19.4275,2335.5655,646.761,37.4976,28.0481,228.73,48.194,42.6425,64.5584,53.95
2018-04-20,46.1782,338.18,,24.67,19.3649,21.6663,153.72,23.848,569.529,48.9346,87.0419,58.3971,66.798,611.2714,10.0608,460.01,222.6271,,14.67,467.8137,32.255,27.3497,65.9891,37.2817,40.4045,47.284,18.0425,531.792,43.559,19.6638,121.8781,61.701,24.13,42.3,32.9277,28.7851,27.3427,135.73,,108.438,31.565,62.9734,25.941,19.3964,2335.0098,643.013,37.4483,28.0581,228.62,47.986,42.4838,64.5806,53.88
2018-04-23,46.5701,339.06,,24.74,19.3618,21.6655,154.077,23.7761,571.1608,49.1537,87.5341,58.4282,66.7829,613.6723,10.0589,461.155,223.2072,,14.71,469.6679,32.2984,27.4909,66.4698,37.2831,40.4775,47.736,18.0776,531.933,43.727,19.6609,122.0101,62.174,24.13,42.31,33.0147,28.7744,27.4503,135.75,,108.764,31.803,63.1959,26.021,19.3922,2335.7552,643.363,37.437,28.2231,229.45,48.262,42.6786,64.7335,53.98
2018-04-24,46.7246,338.4,,24.78,19.3596,21.665,154.203,23.8781,569.7677,49.0818,87.256,58.401,66.7728,613.2112,10.0565,461.204,222.8325,,14.67,469.6611,32.3513,27.5378,66.454,37.2806,40.4972,47.806,18.128,532.294,43.667,19.6547,121.6187,61.954,24.2,42.3,32.9823,28.7664,27.583,135.44,,109.26,31.891,63.1392,26.073,19.384,2335.9772,642.589,37.4152,28.4743,229.3,48.313,42.5504,65.021,53.6
2018-04-25,46.2438,336.21,,24.71,19.3485,21.6475,153.302,23.6817,565.7053,48.6782,86.5366,58.0683,66.7111,612.0166,10.0444,458.345,221.5466,,14.59,468.9795,32.0457,27.4903,66.2441,37.261,40.4275,47.465,18.0532,527.806,43.364,19.6389,121.1135,61.771,24.11,42.06,32.8208,28.735,27.4262,134.78,,108.584,31.694,62.5714,25.985,19.3562,2336.0061,637.208,37.3695,28.3416,227.76,47.985,42.2684,64.6818,53.38
